id	name	email	specilization	borough	address	zip
0e8ce3d0ebb79f535a8e9fff77df7abe	Yelena Havryliuk	yelena_havryliuk_10018@gmail.com	endocrinologist	Manhattan	360 1st Avenue Apartment MG	10018
2b435a90b34f3e7e3850335b7a7034bd	Jessica Huang	jessica_huang_11368@gmail.com	pediatrician	Bronx	136-20 38th Ave Suite 6M	11368
baffb2776cf21e2abbebd57333318852	Shazah Khawaja	shazah_khawaja_10011@gmail.com	endocrinologist	Manhattan	620 columbus ave	10011
fcbcb8c7543b6e00f9e6e1848f08fb5d	Cynthia Krause	cynthia_krause_10031@gmail.com	toxicologists	Brooklyn	125 East 86th Street	10031
efad78a14fe9aea9da2937bc927bf24d	Flora Lau	flora_lau_11375@gmail.com	surgeon	Jackson Heights	92-12 175th Street	11375
30697c74de4d1e42b1d1c0c491e5ba2f	Yusuf Mamdani	yusuf_mamdani_10461@gmail.com	oncologist	New York	2027 JEROME AVE.	10461
4eb3674623dde73ac2cdb0501527c5a0	victor Mok	victor_mok_11354@gmail.com	hematologist	Cedarhurst	"113-11 Jamaica Ave,"	11354
ce96ab82eb4a11c78eae74ef05213174	edward Mok	edward_mok_11373@gmail.com	endocrinologist	Manhattan	"136-21 Roosevelt Ave, Suite #205"	11373
acdc7a851171a13f90dccf4938f05d0a	Gary Mucciolo	gary_mucciolo_11368@gmail.com	gynecologist	Cedarhurst	"9817 Queens Boulevard, LL2"	11368
4c62ac846d784c4c7797a0639b101616	Roland Nyein	roland_nyein_10462@gmail.com	endocrinologist	Bronx	3765 Riverdale Avenue - Suite 7	10462
6bb6c84d5d8a298c6e96f49515265155	Betty Punzalan	betty_punzalan_10128@gmail.com	pulmonologist	Bronx	40 West 135th Street	10128
4ef1023875226116234a3157aeff8b0b	Lauri Romanzi	lauri_romanzi_10032@gmail.com	oncologist	Jackson Heights	4250 Broadway Suite 1C	10032
8f26ed4350c68e4bba246de38b4d3bef	Ida Ellen Schwab	ida_ellen_schwab_11421@gmail.com	gynecologist	Brooklyn	136-19 41st Ave 2nd Floor	11421
8893e1f449614d3a2c31085e7d746b86	Caryn Selick	caryn_selick_11366@gmail.com	infectiologist	Flushing	219-02 Linden Blvd	11366
a75aecd18667643b61a73b26b06a842d	Michael Strongin	michael_strongin_11364@gmail.com	allergologists	Brooklyn	86-04 117th. street	11364
33353e5a68a2e808f9b74add71d0ac9f	Manuel Sy	manuel_sy_11220@gmail.com	surgeon	Flushing	"730 58th Street, 1F"	11220
8434e8ece4042b6ce7922b31ace576d8	Claudia Useda	claudia_useda_10031@gmail.com	urologist	Bronx	128 Fort Washington Ave	10031
d963c160eede8425f9125e4db743b1f3	Jin Wang	jin_wang_11356@gmail.com	gynecologist	Bronx	4434 Amboy Road	11356
8e316f8c394b8bbf005c0ee722467657	Alex Wei	alex_wei_11203@gmail.com	hematologist	Staten Island	2378 Ralph Ave	11203
57647cd7db1a35731d92b36970d99121	Denise West	denise_west_10021@gmail.com	diabetologists	Jackson Heights	15 Wadsworth Ave.	10021
2e082732564fb8b40ef657636588fe46	Hui Fang Xiao	hui_fang_xiao_10032@gmail.com	pediatrician	Brooklyn	1627 Broadway	10032
5d04656dfc9793f86cdd64f9f0f22787	Tak Yein Lim	tak_yein_lim_11418@gmail.com	urologist	Manhattan	711 Cedar Lawn	11418
d630d55d64e4dc9a8aa45ccc685b54dd	Timothy Au	timothy_au_10467@gmail.com	dermatologist	Bronx	2015 Grand Concourse	10467
2c170ce50f144ff208ccf5d7fdcb09a2	Ira Blanfarb	ira_blanfarb_11204@gmail.com	endocrinologist	Cedarhurst	650 5th Avenue	11204
0f36e2857a4b27333542c67e34302efc	cindy chen	cindy_chen_10453@gmail.com	hematologist	Bronx	"2385 Arthur Avenue, Suite 206"	10453
e9f001f1d098723b6721ae9ddefd3bd8	Calvin Chin	calvin_chin_11373@gmail.com	surgeon	Flushing	23-22 30th Ave.	11373
767cdfa295171fba9dcd3c335a476bdf	Janet Collins	janet_collins_10011@gmail.com	pulmonologist	Bronx	95 University Place	10011
65e8d8e6a30c3d1559aeb39d3fc522b3	Elizabeth Cruz	elizabeth_cruz_11379@gmail.com	psychologist	Jackson Heights	59-17 Junction Blvd	11379
ed5feadb6f2dabdffe382007d025ba5f	Ritu Davis	ritu_davis_10467@gmail.com	ophthalmologist	Staten Island	2015 Grand Concourse	10467
6259ee772262c98605e06b6d7ac2b688	Nicholas DuBois	nicholas_dubois_10462@gmail.com	pulmonologist	New York	3765 Riverdale Avenue - Suite 7	10462
05752a0a4362840ca2e1840d0c9b6821	Sandra Garcia	sandra_garcia_11418@gmail.com	pulmonologist	New York	4242 Colden St	11418
a24b2e252e146b4dfbeac5868ee7edc2	Michael Gehl	michael_gehl_11354@gmail.com	dermatologist	Flushing	"136-20 38th Ave,Suite 8E"	11354
6850117c76a2a722f79a16c127ac2591	Newsha Ghodsi	newsha_ghodsi_10305@gmail.com	cardiologist	Jackson Heights	305 Seguine Ave Ste. 1	10305
06ee9260aeb9dae4a4def6d8643e6ed8	Joseph Grossman	joseph_grossman_10024@gmail.com	dermatologist	Queens	102 East 22 St Suite 1	10024
d0093366641d45bdbce19224dc70727e	Garman Ho	garman_ho_10013@gmail.com	dermatologist	Jackson Heights	"67 Irving Place, 5th Floor"	10013
593ca28b1ee63e4bdbfd610044b7ac87	Donna Ingram	donna_ingram_11235@gmail.com	endocrinologist	Brooklyn	471 Hart Street	11235
e8cd4d442e47e3954922215a065c4505	Kazuko Ko	kazuko_ko_11203@gmail.com	psychologist	New York	739 Knickerbocker Avenue	11203
7d3394af23f633c2ea31ec1358c431cf	Alan Lee	alan_lee_10459@gmail.com	toxicologists	New York	3125 TIBBETT AVENUE	10459
67a449f8453423c7d6af783ce602f100	Jonathan Leung	jonathan_leung_10010@gmail.com	infectiologist	Flushing	160 East 32nd St	10010
179874fe89357950a7baffaac835e01b	Geraldo Lombardo	geraldo_lombardo_10011@gmail.com	rheumatologist	Jackson Heights	95 University Place	10011
fd5672582a735bca4bd5a8df31a1beeb	SUSAN MARGOLIS	susan_margolis_11224@gmail.com	cardiologist	Flushing	833 58th Street	11224
3ab6a28739b2f44208ca85124702be0c	Barbara Medlin	barbara_medlin_10031@gmail.com	general practitioner	Staten Island	411 West 113TH Street	10031
30c5e835cffaca862f8021e64419b4a1	Robert Meltzer	robert_meltzer_11516@gmail.com	oncologist	Queens	133-60 41st Avenue	11516
06e162d522e658cc9814b044f8b12017	Dominic Moccia	dominic_moccia_10031@gmail.com	gynecologist	Brooklyn	125 East 86th Street	10031
5fe706847f2800b5cac0f11551b49c57	Kuo Nan-Hsien	kuo_nan-hsien_11372@gmail.com	oncologist	Manhattan	83-10 Queens Blvd	11372
5697876e1e0cda3ad2425a537a7a7ee1	Ransford Newhad	ransford_newhad_11368@gmail.com	hematologist	Bronx	"9817 Queens Boulevard, LL2"	11368
e6c694070f791ad2f24370583371c815	Van Hong Nguyen	van_hong_nguyen_10032@gmail.com	nephrologist	Bronx	435 FORT WASHINGTON AVE	10032
63498cea47a734cc030f3cecf23f05fb	Nadja Pierre	nadja_pierre_10463@gmail.com	surgeon	Queens	2202 Grand Concourse	10463
6d24af668ff38e3f586a01ada09ab712	Theresa Pondok	theresa_pondok_11354@gmail.com	toxicologists	New York	80-37 Broadway	11354
425c647d4ea421c1edb8bd2a22f5a7a8	Xinru Qian	xinru_qian_11228@gmail.com	dermatologist	Staten Island	3131 Kings Highway	11228
1e0e4db928cfcb795537d0f7a73240d8	Bingjing Roberts	bingjing_roberts_11377@gmail.com	psychologist	Bronx	"410 Lakeville Road, Suite 202"	11377
0fd622d150cfca2997e5b1909bdadb6b	Paul Romanello	paul_romanello_10028@gmail.com	urologist	Jackson Heights	160 East 32nd Street #102	10028
c5e3fa3d322d99aa95bdb5464b553dc8	Mark Schiffer	mark_schiffer_11372@gmail.com	pediatrician	Jackson Heights	629 West 185th Street	11372
c4f3674f327d7d899771589f76b39861	Larry Shemen	larry_shemen_11432@gmail.com	nephrologist	Queens	136-20 38th Ave	11432
88ff507142a827a7bdc4d59d1c4b8605	Adam Tonis	adam_tonis_11355@gmail.com	nephrologist	Cedarhurst	201 East 69th St	11355
7312c965ac9ef00c5ae23c200fe64428	Jose Vargas	jose_vargas_10016@gmail.com	ophthalmologist	Staten Island	302 Broadway	10016
7083acfbc2c20bf9d433eb42c73cdfd4	Limeng Wang	limeng_wang_10458@gmail.com	cardiologist	Flushing	2869 Grand Concourse Avenue Ste. 1	10458
dd6a3cdf5b7c1395f6c9c48281d651aa	Yaacov Weiss	yaacov_weiss_11237@gmail.com	toxicologists	Staten Island	370 9th Street	11237
ce655a35c5b531cb02b8eb251c1e83e4	Yan Wolfson	yan_wolfson_11208@gmail.com	cardiologist	Flushing	432 Bedford Avenue	11208
593ff1208266b313090b2b2e32f4d7f1	Timothy Wong	timothy_wong_11374@gmail.com	psychologist	Bronx	"43-70 Kissena Blvd, 1L"	11374
f552d8fe58fca64bf726c710c26af338	Raymond Yung	raymond_yung_11218@gmail.com	surgeon	New York	"350 Ocean Ave, 1B"	11218
98971c5654d1813d5aec6f36bbe40f3a	David Brick	david_brick_10010@gmail.com	surgeon	Staten Island	464 West 145th Street	10010
13a39c510f3a1597112e7c57daec545a	Emily Jackness	emily_jackness_11209@gmail.com	cardiologist	Cedarhurst	"134-21 Maple Ave, Ground floor"	11209
14423308e6f9ca69832e2a79861e2702	Matthew Martinez	matthew_martinez_11219@gmail.com	dermatologist	Manhattan	753 Classon Avenue Suite LJ	11219
6d768604fc0a1e5e30b95a853fd13c37	Anita Ahuja	anita_ahuja_10021@gmail.com	diabetologists	Cedarhurst	18-12 College Point Blvd	10021
cb9d4c451e842e13e680fb86855ecb76	Jose Aponte	jose_aponte_10467@gmail.com	nephrologist	Flushing	2015 Grand Concourse	10467
5b6d19ea43ff15559183b0a2c0494fb5	Steve T. Ayanruoh	steve_t._ayanruoh_11373@gmail.com	oncologist	Staten Island	3747-77th St	11373
bc3c17b837cde079f6adc40e68fd56f3	Maria Barbery	maria_barbery_11691@gmail.com	urologist	Cedarhurst	25-52 STEINWAY STREET	11691
4d4f181aedc1e74524903a99b6d1fb8d	Ghizlane Benchekroune	ghizlane_benchekroune_10467@gmail.com	hematologist	Bronx	2015 Grand Concourse	10467
be38308aa5688f4c5ce00f2b53aeb474	Haydee Blanca	haydee_blanca_11230@gmail.com	allergologists	Queens	1103 Cortelyou Road	11230
cb31cfe08fac03d85eab4f21ece1f35c	Yadiera Brown	yadiera_brown_11422@gmail.com	pulmonologist	Flushing	37-33 77th Street	11422
08470d773afff45e1f5791d53650d481	Rafael Bueno	rafael_bueno_10457@gmail.com	oncologist	New York	170 W.233rd Street	10457
2dba099a3eb857ddb9d55c13a4c224f8	Jerome Cariaso	jerome_cariaso_10030@gmail.com	gastroenterologist	Flushing	600 West 150th Street	10030
e1d3526e8f19b69b3e7a6f18e30414b6	Dilia Castanos	dilia_castanos_11220@gmail.com	cardiologist	Brooklyn	745 Nostrand Avenue	11220
8ef790af763658b832b59a1fa00979e4	Yuderqui Checo	yuderqui_checo_10455@gmail.com	allergologists	New York	1610 WILLIAMSBRIDGE RD	10455
e9e115b1f05c26895ee4fea0f5fc71fb	Eileen Chen	eileen_chen_10453@gmail.com	toxicologists	Manhattan	1624 University Avenue	10453
33f16ab3969fba8d510e2895329ee8bb	Karen Chiu	karen_chiu_10031@gmail.com	hematologist	New York	95 Seaman Ave	10031
e0a0a21b0ce25348633726a89eb4867b	Christina Chou	christina_chou_10458@gmail.com	toxicologists	Brooklyn	1070 Southern Blvd	10458
a21458d87b0714110c8aaa63001a3b31	Bernadette Clement	bernadette_clement_10021@gmail.com	dermatologist	Cedarhurst	15 Wadsworth Ave.	10021
6dbb4c882fdb0100703a0c2e23071a96	Caroline Coccado	caroline_coccado_11220@gmail.com	cardiologist	Manhattan	247 Grand St	11220
02b644c8667da6cbd501c7be5cfa8239	Caroline Collado	caroline_collado_11221@gmail.com	ophthalmologist	Cedarhurst	222 Hancock St	11221
3cdb594c6919567b754b3df30b2460b1	"Flor, De La Cadena"	"flor,_de_la_cadena_11210@gmail.com"	dermatologist	Queens	217 Ovington Avenue	11210
4117545c703c2306f3c1a004305bd16f	Ydelfonso Decoo	ydelfonso_decoo_10013@gmail.com	endocrinologist	New York	"3410-18 Broadway, 2nd floor"	10013
c9eeb8e96fe7cd6295a39f4fd8ed6046	Maximo D'Oleo	maximo_d'oleo_11215@gmail.com	general practitioner	Queens	"2310 65th Street, 2nd floor"	11215
9e635b05740f7e068555c6f5e725f13e	Sara Donnelly	sara_donnelly_11219@gmail.com	gastroenterologist	Queens	"763 56th Street , 1st floor"	11219
8d6ba12b407c0aab996257edd07201a1	Susan Dunn	susan_dunn_11233@gmail.com	endocrinologist	Manhattan	295 Ralph Avenue	11233
021b9dce4e83c1f8ca953dbfe948ffad	MeeYee Yolanda Eng	meeyee_yolanda_eng_11203@gmail.com	pulmonologist	Queens	739 Knickerbocker Avenue	11203
795172103f7fe7d3f64acf643a37d0a5	Yvonne Essandoh	yvonne_essandoh_10453@gmail.com	gastroenterologist	Flushing	1624 University Avenue	10453
ff6f151bbece0177df39d288c8606e67	Ramon Ferrand	ramon_ferrand_11354@gmail.com	nephrologist	New York	41-60 Main St. #205B	11354
53360141a85bc7b51b568fbf9fd5c37d	Rosa Gamundi-Joaquin	rosa_gamundi-joaquin_11219@gmail.com	ophthalmologist	New York	1125 FULTON STREET 3RD FLOOR	11219
830a4b4abae229abfb0fc01603f68d56	Lidia Garcia	lidia_garcia_11356@gmail.com	nephrologist	Brooklyn	4434 Amboy Road	11356
685106ff5ec97973e8922261c43f45b2	Lidia Garcia	lidia_garcia_10013@gmail.com	cardiologist	Manhattan	18 E Broadway	10013
988da29d490dd69c1f6235cc3e40f12e	Marie Garnes	marie_garnes_10021@gmail.com	urologist	Bronx	108 E 96th St	10021
c00f9cff292bc033afb123c0ec01ff1d	Charles Gordon	charles_gordon_11214@gmail.com	pediatrician	Staten Island	"9920 4 Avenue, Suite 206"	11214
598a25ff1b69f7e95349a6b8df3aa234	Katherine Teets Grimm	katherine_teets_grimm_10016@gmail.com	gastroenterologist	Cedarhurst	1185 Park Ave	10016
659864889d1d9cc98e9c0943d5d6c0f1	Gunther Groning	gunther_groning_10033@gmail.com	dermatologist	Brooklyn	333 w. 51st street	10033
6a58055e3154c286e66c19e961a95c36	Priyanka Gupta	priyanka_gupta_11379@gmail.com	pediatrician	Cedarhurst	59-17 Junction Blvd	11379
e93fdf734c0304715ddb3a35a46b16f5	Muhammad Haque	muhammad_haque_11042@gmail.com	psychologist	Bronx	66 38 FOREST AVENUE	11042
8ec61731aa49dd20df2e080443f6bbf1	Judy Honig	judy_honig_11209@gmail.com	oncologist	New York	1262 Ocean Parkway	11209
1b5529624fd13473e71fed4e2d8c97e3	Jose Jerez	jose_jerez_11354@gmail.com	gynecologist	Flushing	41-60 Main St. #205B	11354
7454933fbcfcfba0cbcd94b10578b495	Daniel Korin	daniel_korin_11432@gmail.com	urologist	Queens	40-08 Forley Street	11432
fe01118caace6d3d2ab3edb2cc98b382	Yick Moon Lee	yick_moon_lee_10033@gmail.com	nephrologist	Bronx	"254 Canal street, Room 2006"	10033
3fa8fe0f3d13bce99a36daff18495087	Ka Li	ka_li_11372@gmail.com	endocrinologist	Manhattan	83-10 Queens Blvd	11372
2fbc6f74c1af12ca13f273047ff2477a	Austin Lu	austin_lu_10016@gmail.com	nephrologist	Brooklyn	435 Fort Washington Ave #1H	10016
bf2932d252a388a551fb1f80ee4d8211	Rogelio Lucas	rogelio_lucas_10461@gmail.com	endocrinologist	Jackson Heights	"1262 Boston Road, suite 2"	10461
688426f1009197e2adf9ec9ab091bd1f	Beth Lustgarten	beth_lustgarten_11224@gmail.com	toxicologists	Queens	833 58th Street	11224
83472b3c4de4baa0eb4a65c49bdbabe0	Fievre Garnes Marie	fievre_garnes_marie_10463@gmail.com	gastroenterologist	Manhattan	4626 White Plains Rd	10463
9a0839d795bdd74622839c849222b8ee	Alicia Massop-Flowers	alicia_massop-flowers_11204@gmail.com	toxicologists	Manhattan	650 5th Avenue	11204
bc0c974346fc8d9cc092f81db3b805b8	Kalpana Master	kalpana_master_11354@gmail.com	hematologist	Staten Island	37-57 91st Street	11354
bb1db69f05ba53489406abce6a7cd118	Melina Mejia	melina_mejia_11420@gmail.com	infectiologist	Bronx	72-35 112th St	11420
113839b06a5e39cad405f79373109a68	Gang Meng	gang_meng_11230@gmail.com	diabetologists	Bronx	"86 East 49 st , suite G"	11230
4443a0e93dd236a79ef3cea6b8296547	Blanche Mercedes	blanche_mercedes_10018@gmail.com	allergologists	Flushing	360 1st Avenue Apartment MG	10018
dd916372192af031bbd1db6a5726c327	Betty Mercedes	betty_mercedes_11354@gmail.com	dermatologist	Jackson Heights	209 Beach 125st	11354
4a43bc774cfb40d060fb3550ab41c033	Betty Mercedes	betty_mercedes_10031@gmail.com	pulmonologist	Cedarhurst	125 East 86th Street	10031
7a03d9602f2e8c60cadce3552e308293	Maria Molina	maria_molina_10013@gmail.com	surgeon	Brooklyn	20 Park Avenue	10013
c71a598cf4934def41564c5839b75b33	Roberto Moran	roberto_moran_11236@gmail.com	pulmonologist	Queens	8008 Third Avenue	11236
f42d84ffbebdb15440e0149cbc7190a3	Edward A. Nichols	edward_a._nichols_10466@gmail.com	urologist	Bronx	1162 Edison Ave	10466
29e8cdfb4a9866bd5bdd47fdaea8178b	Christiana Nichols	christiana_nichols_11368@gmail.com	infectiologist	Flushing	4053 75th Street	11368
12d6ac9bc08d258334ee0b31944000d4	Anita Ong Hui	anita_ong_hui_10021@gmail.com	diabetologists	Cedarhurst	121A West 20th Street	10021
5055942a31ea75595d2e104334290397	Luis Ortega	luis_ortega_11207@gmail.com	gynecologist	Queens	10406 Flatlands Avenue	11207
e1d960bbc000679bc797b2c07ac3d2f4	Marrissa Pelletier	marrissa_pelletier_11210@gmail.com	rheumatologist	Flushing	762 59th Street	11210
305fa68649b5fcdebf28475de8cd289c	Marissa Pelletier	marissa_pelletier_11204@gmail.com	gastroenterologist	Queens	"34 PLAZA STREET, SUITE104"	11204
db75f4da8a63ca0f325d4876e5381b7a	Clotilde Pena	clotilde_pena_10065@gmail.com	hematologist	New York	"86 Bowery Street, 6F"	10065
829fcdce46b1505ae51c3020cef73cbe	Andres Pereira	andres_pereira_11220@gmail.com	dermatologist	Staten Island	"730 58th Street, 1F"	11220
ecdc550a2280a2ce548b443b1d137f7c	Jose Perez	jose_perez_10028@gmail.com	pediatrician	Manhattan	58 E. 116th St	10028
e8e5b9d33be7d99c6fb03d6f14e0f550	Jose Perez	jose_perez_10305@gmail.com	gynecologist	New York	305 Seguine Ave Ste. 1	10305
65a5d1a5d587c525d9bf6b6236d139c0	Christopher Phang	christopher_phang_11354@gmail.com	infectiologist	Bronx	"113-11 Jamaica Ave,"	11354
451134ff3bf2ac33faf942ab9449ea99	Reucar Quijada	reucar_quijada_11211@gmail.com	pediatrician	Bronx	5 Avenue I	11211
cd535f6261126f5a97cda2eb549844c9	Carol Roye	carol_roye_11356@gmail.com	hematologist	Bronx	4434 Amboy Road	11356
01f8aaf364bd522cc2ba7385a3f35917	Carmen Runiga-Kartachou	carmen_runiga-kartachou_11377@gmail.com	oncologist	Jackson Heights	-342 Beach 54th Street	11377
6fb88829d5668c34769ead9d7b5e65a3	Gunjeet Sahni	gunjeet_sahni_11418@gmail.com	pediatrician	Manhattan	8656 105th Street	11418
81866276d9215ec9c2ad2e5dafaee751	Zuheir Said	zuheir_said_11372@gmail.com	general practitioner	Manhattan	76-01 113 Street	11372
a75ab0fa01322971b136f103d4a4f38b	Jesika Shah	jesika_shah_11203@gmail.com	hematologist	Jackson Heights	4506 8th Avenue	11203
6f20e408fc1b6fbeff7139f060d07e27	Alyssa Siegel	alyssa_siegel_11208@gmail.com	general practitioner	Manhattan	432 Bedford Avenue	11208
e3bbd3f98d78e8f06f30d3e43dced3d0	Ashok Sinha	ashok_sinha_11203@gmail.com	nephrologist	Queens	739 Knickerbocker Avenue	11203
1fb73df0e3d80c71669c6cdad35eedf9	Rosalinda Spatoliatore	rosalinda_spatoliatore_11435@gmail.com	general practitioner	New York	87 08 Justice Avenue	11435
6f8ee00b875044dc66268ea0b87b1376	Chyne C. Tan	chyne_c._tan_10453@gmail.com	urologist	New York	3071 Perry Avenue	10453
fa5eedfb65c729fa3b33031b07da5996	Juan Tapia-Mendoza	juan_tapia-mendoza_11203@gmail.com	allergologists	Jackson Heights	121-02 Hillside Avenue	11203
065fda44d8156f2f94c22eaa34f98df9	Arsenio Miguel Tio	arsenio_miguel_tio_10013@gmail.com	diabetologists	Brooklyn	"3410-18 Broadway, 2nd floor"	10013
c8ebcdfb047e95ec6aa296b899680641	Marino Torres	marino_torres_11228@gmail.com	gastroenterologist	New York	242 DeKalb Ave	11228
929bac5eae64c632c80ba5ca64c518c9	Tumika Williams Wilson	tumika_williams_wilson_10014@gmail.com	pediatrician	Jackson Heights	470 Malcolm X Boulevard	10014
9b3dc7cf45010dd948f0d3f87a322e70	Theresa Wilson	theresa_wilson_11237@gmail.com	nephrologist	Brooklyn	86 East 49th Street	11237
a1be7bc1329eff05e17673fcb5de8eb8	Diana Wynt	diana_wynt_10304@gmail.com	general practitioner	Bronx	800 manor road suite 4	10304
0ff0353c7ac7b14e202067ac3227cc98	Li-Min Yang	li-min_yang_10032@gmail.com	nephrologist	Jackson Heights	1627 Broadway	10032
a5237a1e698666ff891c032f0a78cdea	Eddie Yang	eddie_yang_11372@gmail.com	endocrinologist	Flushing	4028 82ND STREET	11372
ce8bf2f96e7f219cd0f546fb63e81617	Sharon Zheng	sharon_zheng_10472@gmail.com	oncologist	Cedarhurst	75 WEST 190 ST	10472
942a38f3f0414ad9ec1c9229330bc021	Jean Zheng	jean_zheng_11211@gmail.com	cardiologist	Queens	1153 58th Street	11211
461d5a3fdb35085aad15e32abcb03324	Ching Sum Leung	ching_sum_leung_11211@gmail.com	allergologists	Staten Island	856 Dekalb Avenue	11211
3d21d27468aeea202152a221c4126e39	Ethan Ciment	ethan_ciment_10455@gmail.com	urologist	Jackson Heights	1610 WILLIAMSBRIDGE RD	10455
3008c1e6a1aaec75fcb0218b58747d84	Jose de Leon	jose_de_leon_11372@gmail.com	allergologists	Staten Island	"87-81, 169th Street"	11372
9b21ce7b542ac34c0cfb1fc2c632668e	Ivan Herstik	ivan_herstik_10044@gmail.com	cardiologist	Brooklyn	911 Park Avenue	10044
958e1f92b261afe304c6b58eb1843225	Natalia Peters	natalia_peters_10458@gmail.com	allergologists	New York	37-52 82nd Street 2nd Floor	10458
7385fc6e89ebbdd3fe250c190e4a87eb	Nedjie Pierre	nedjie_pierre_10011@gmail.com	infectiologist	Bronx	102-11 Roosevelt Avenue	10011
d51d17747fd12e6fe8322382b372cfb0	Dorene Soo-Hoo	dorene_soo-hoo_10013@gmail.com	endocrinologist	Cedarhurst	"3410-18 Broadway, 2nd floor"	10013
a59d72cb4249604260038daec32f0883	Lise Vincent	lise_vincent_11211@gmail.com	psychologist	Flushing	445 Park Avenue	11211
fb0e7c0834c6622f4ff45b09ef738c9f	Sylvia Cotto	sylvia_cotto_11419@gmail.com	gastroenterologist	Manhattan	253-02 147th Ave	11419
4346b9bc6d0b4baf1bb9156a5e09fe8d	Maria Pirraglia	maria_pirraglia_11377@gmail.com	cardiologist	Queens	"136-20 38th Avenue, Suite 6C"	11377
933d56311800d5645ff48fa8a2657275	Delys St. Hill	delys_st._hill_11356@gmail.com	pulmonologist	Cedarhurst	4434 Amboy Road	11356
5ee8225819f2ba5e3fdcc87bc228d99d	John Munoz	john_munoz_11355@gmail.com	psychologist	Bronx	63-118 Woodhaven Blvd	11355
b85fca453bd0522d601bbab91018bcce	Gerard Lombardo	gerard_lombardo_10075@gmail.com	infectiologist	New York	185 West End Ave	10075
27847ff91f2d4610b5bb747064a6eab7	Rodolfo Miranda	rodolfo_miranda_11354@gmail.com	surgeon	New York	50 10 SKILLMAN AVE	11354
9de85f6512a8b0c97af5f4f56f48f563	Todd Schlifstein	todd_schlifstein_11237@gmail.com	gastroenterologist	Queens	830 Marcy Avenue	11237
68fd7a55d7e665e90ac95117d9e8b8ca	James Pacholka	james_pacholka_10019@gmail.com	diabetologists	Brooklyn	108 East 96th Street	10019
96175fef99134254ba74021e5beccf7f	Douglas Birns	douglas_birns_11374@gmail.com	allergologists	Jackson Heights	25-92 steinway street	11374
80b75b08deb68f70750a34bf08b36cdd	George Klein	george_klein_10453@gmail.com	gastroenterologist	Manhattan	3071 Perry Avenue	10453
2326decc4525be110eac56f251bb4811	Mayra Mahadin	mayra_mahadin_11355@gmail.com	hematologist	Manhattan	314 West 14th Street	11355
ce57056962bd82799cf6c317a87958e6	Chinta Chiu	chinta_chiu_10027@gmail.com	gynecologist	Manhattan	353 Ft. Washington Ave. Ste 1F	10027
eb05a33f1e3b7188e5b7c6fa7ec8f49c	CHARLES HWU	charles_hwu_10312@gmail.com	general practitioner	Queens	2248 Richmond Road	10312
df030a3d80e2e8b5ff8f510d3698e079	Lili Ren	lili_ren_10032@gmail.com	nephrologist	Jackson Heights	"303 9th Avenue, Room 140"	10032
f420e131c0afb738f90e9bfe8a4b1aa4	Huifang Xiao	huifang_xiao_11210@gmail.com	endocrinologist	Cedarhurst	264 1st Street	11210
6427b040f139cb5e3ad0a2438422b81e	Rong Xu	rong_xu_11230@gmail.com	cardiologist	Cedarhurst	585 Knickerbocker Avenue	11230
8057d25f5a4f47498170b6959cf78b72	Sam Weissman	sam_weissman_11379@gmail.com	gastroenterologist	Flushing	59-17 Junction Blvd	11379
d25a7f203ee8ffeed90afe6515582f58	Norman Klein	norman_klein_10467@gmail.com	general practitioner	Bronx	3131 Grand Concourse Site 113	10467
b294812a73e3592b4ffa2174f443bdfd	Nagi Bustros	nagi_bustros_11373@gmail.com	gastroenterologist	Queens	13176 Laurelton Parkway	11373
702da2410c19437bcf6a501ff00d347f	Leonid Chernov	leonid_chernov_10013@gmail.com	endocrinologist	Staten Island	"67 Irving Place, 5th Floor"	10013
1ce098462ac52e7e705724ebebf73bb4	Atul Chokshi	atul_chokshi_10010@gmail.com	gastroenterologist	Cedarhurst	160 East 32nd St	10010
2ef1f2b13c3316479d47b61f33cbf61e	George Fernaine	george_fernaine_10034@gmail.com	dermatologist	Flushing	501 Main Street	10034
13e11c7af83bd66f26241c485f1afa8a	Antoine Fernaine	antoine_fernaine_11210@gmail.com	toxicologists	Manhattan	217 Ovington Avenue	11210
04beefe206ae7ac1422c9979d3bcebb9	Paul Lee	paul_lee_11354@gmail.com	allergologists	Queens	13347 Sanford Ave.#C1F	11354
ee042f8e7758b687e490ff13b7f167e7	Robert Vaccarino	robert_vaccarino_11355@gmail.com	diabetologists	Jackson Heights	201 East 69th St	11355
4e46df80f2e0f1b5d637f5da3b74eb7c	Daniel Yadegar	daniel_yadegar_11354@gmail.com	endocrinologist	Cedarhurst	"113-11 Jamaica Ave,"	11354
fc4e9d6f9678689e55c637db30aca7ba	Zewge Deribe	zewge_deribe_11217@gmail.com	ophthalmologist	Cedarhurst	2083 East 65 Street	11217
4c6266fefcb6cd450a3458ba7d8fa8b3	Maurice Alwaya	maurice_alwaya_11238@gmail.com	diabetologists	Queens	60 Plaza St E # E	11238
9bb887fb1a5926db5c8ae0f49518c320	Jacquelin Belamy	jacquelin_belamy_10467@gmail.com	general practitioner	Queens	170 W.233Rd Street	10467
ab84205500f820fa0d07ad95bb835038	Albert A. Benchabbat	albert_a._benchabbat_10461@gmail.com	general practitioner	Queens	"1262 Boston Road, suite 2"	10461
